"auto_ids","n","geoms"
11779,5,"1014.821,1003.169,-1.253,1014.814,1003.382,-1.295,1014.721,1003.322,-1.259,1014.834,1003.277,-1.33,1014.821,1003.169,-1.253"
17528,4,"1013.502,1002.308,-2.364,1013.537,1002.223,-2.329,1013.524,1002.093,-2.367,1013.502,1002.308,-2.364"
16257,5,"1014.831,1002.927,-2.676,1014.785,1003.018,-2.671,1014.882,1003.082,-2.646,1014.78,1002.941,-2.728,1014.831,1002.927,-2.676"
4225,6,"1014.136,1004.194,-0.784,1014.163,1004.209,-0.814,1014.155,1004.076,-0.808,1014.061,1004.009,-0.809,1013.998,1004.105,-0.811,1014.136,1004.194,-0.784"
15281,5,"1013.591,1003.552,-1.19,1013.654,1003.499,-1.265,1013.654,1003.567,-1.334,1013.561,1003.497,-1.329,1013.591,1003.552,-1.19"
12218,4,"1014.949,1003.214,-1.418,1014.837,1003.15,-1.514,1014.976,1003.143,-1.525,1014.949,1003.214,-1.418"
16521,5,"1015.151,1002.976,-3.154,1014.992,1002.754,-3.144,1015.065,1002.628,-3.249,1015.042,1002.785,-3.286,1015.151,1002.976,-3.154"
17317,5,"1014.046,1004.54,-1.891,1013.946,1004.494,-1.867,1014.008,1004.389,-1.918,1013.991,1004.48,-1.94,1014.046,1004.54,-1.891"
17526,4,"1013.583,1002.217,-2.436,1013.537,1002.01,-2.451,1013.534,1002.109,-2.53,1013.583,1002.217,-2.436"
17751,2,"1013.69,1003.169,-2.57,1013.736,1002.994,-2.576"
18050,1,"1013.582,1004.131,-2.054"
4226,7,"1014.784,1003.853,-1.277,1014.646,1003.731,-1.126,1014.264,1003.876,-1.342,1014.286,1003.879,-1.283,1014.48,1004.281,-1.283,1014.394,1004.243,-1.157,1014.784,1003.853,-1.277"
15746,4,"1014.934,1002.462,-2.324,1014.975,1002.405,-2.349,1014.997,1002.39,-2.435,1014.934,1002.462,-2.324"
15794,5,"1014.837,1002.366,-2.428,1014.863,1002.302,-2.382,1014.788,1002.197,-2.467,1014.833,1002.244,-2.515,1014.837,1002.366,-2.428"
11943,2,"1014.378,1003.142,-1.199,1014.344,1003.234,-1.167"
4227,5,"1014.753,1003.357,-1.038,1014.724,1003.275,-1.006,1014.646,1003.331,-1.016,1014.71,1003.305,-1.076,1014.753,1003.357,-1.038"
4228,4,"1013.595,1003.067,-0.923,1013.62,1003.145,-0.943,1013.547,1003.138,-0.919,1013.595,1003.067,-0.923"
16703,5,"1013.533,1002.199,-2.059,1013.468,1002.404,-2.013,1013.43,1002.217,-2.013,1013.442,1002.297,-2.037,1013.533,1002.199,-2.059"
11974,5,"1013.878,1004.549,-1.223,1013.947,1004.451,-1.252,1014.011,1004.463,-1.276,1014.013,1004.552,-1.3,1013.878,1004.549,-1.223"
12302,1,"1014.128,1003.191,-1.016"
12287,5,"1014.912,1003.241,-1.428,1014.976,1003.224,-1.426,1014.947,1003.147,-1.519,1014.865,1003.159,-1.47,1014.912,1003.241,-1.428"
4229,4,"1013.737,1003.189,-0.96,1013.662,1003.218,-0.936,1013.674,1003.159,-0.932,1013.737,1003.189,-0.96"
4230,5,"1012.872,1003.302,-0.859,1012.812,1003.228,-0.859,1012.747,1003.271,-0.857,1012.77,1003.368,-0.853,1012.872,1003.302,-0.859"
18346,2,"1013.902,1002.442,-3.045,1013.847,1002.23,-3.09"
4231,2,"1013.478,1003.387,-0.739,1013.447,1003.308,-0.754"
14230,5,"1013.467,1004.631,-1.181,1013.467,1004.462,-1.203,1013.407,1004.586,-1.149,1013.438,1004.534,-1.246,1013.467,1004.631,-1.181"
4232,2,"1013.706,1003.143,-0.856,1013.668,1003.214,-0.851"
4233,4,"1015.135,1003.691,-1.309,1015.214,1003.566,-1.34,1015.293,1003.643,-1.317,1015.135,1003.691,-1.309"
18130,4,"1013.915,1002.848,-3.138,1013.996,1002.98,-3.046,1013.791,1002.988,-3.108,1013.915,1002.848,-3.138"
15694,4,"1014.605,1002.644,-2.164,1014.769,1002.765,-2.132,1014.699,1002.677,-2.236,1014.605,1002.644,-2.164"
17102,5,"1013.428,1002.642,-2.144,1013.408,1002.454,-2.12,1013.496,1002.532,-2.119,1013.436,1002.551,-2.177,1013.428,1002.642,-2.144"
4234,2,"1013.988,1003.325,-0.846,1014.041,1003.286,-0.856"
18503,2,"1013.887,1002.416,-3.473,1013.909,1002.277,-3.479"
4235,5,"1012.829,1004.376,-0.149,1012.849,1004.246,-0.185,1013.005,1004.182,-0.176,1012.995,1004.289,-0.196,1012.829,1004.376,-0.149"
14530,4,"1013.768,1003.734,-1.35,1013.907,1003.52,-1.468,1013.839,1003.633,-1.533,1013.768,1003.734,-1.35"
17387,4,"1014.442,1002.839,-3.369,1014.347,1002.546,-3.33,1014.448,1002.652,-3.44,1014.442,1002.839,-3.369"
18454,2,"1013.789,1002.741,-3.274,1013.836,1003.038,-3.257"
12386,4,"1014.183,1003.326,-1.185,1014.246,1003.374,-1.245,1014.224,1003.231,-1.227,1014.183,1003.326,-1.185"
16566,2,"1014.752,1003.313,-3.023,1014.769,1003.146,-3.114"
18126,6,"1013.85,1002.292,-3.377,1014.284,1002.354,-3.409,1014.302,1002.623,-3.264,1013.973,1002.634,-3.297,1014.123,1002.437,-3.45,1013.85,1002.292,-3.377"
13976,5,"1013.675,1002.212,-1.582,1013.585,1002.12,-1.59,1013.685,1002.11,-1.599,1013.643,1002.145,-1.625,1013.675,1002.212,-1.582"
12240,2,"1014.193,1003.848,-1.337,1014.093,1003.904,-1.404"
4236,5,"1013.911,1003.177,-1.055,1013.896,1003.163,-1.038,1013.92,1003.118,-1.08,1013.942,1003.139,-1.08,1013.911,1003.177,-1.055"
4237,4,"1013.42,1004.341,-1.089,1013.44,1004.336,-1.116,1013.454,1004.282,-1.106,1013.42,1004.341,-1.089"
4238,2,"1013.728,1003.125,-0.963,1013.623,1003.148,-0.97"
4239,5,"1013.96,1004.455,-1.229,1013.865,1004.483,-1.22,1013.762,1004.394,-1.224,1013.82,1004.274,-1.246,1013.96,1004.455,-1.229"
17776,4,"1014.025,1002.714,-2.735,1013.925,1002.581,-2.85,1013.876,1002.707,-2.8,1014.025,1002.714,-2.735"
16961,4,"1014.102,1003.021,-2.362,1014.039,1002.881,-2.333,1014.081,1002.785,-2.44,1014.102,1003.021,-2.362"
17115,4,"1013.756,1003.975,-1.919,1013.879,1003.92,-1.929,1013.84,1003.79,-1.972,1013.756,1003.975,-1.919"
4240,5,"1013.748,1003.934,-1.074,1013.758,1003.851,-1.016,1013.668,1003.864,-0.982,1013.619,1003.942,-1.04,1013.748,1003.934,-1.074"
12222,5,"1012.62,1002.248,-1.361,1012.748,1002.273,-1.342,1012.736,1002.14,-1.384,1012.721,1002.229,-1.445,1012.62,1002.248,-1.361"
16107,4,"1014.744,1003.071,-2.429,1014.639,1003.004,-2.481,1014.795,1002.943,-2.491,1014.744,1003.071,-2.429"
13342,6,"1014.768,1002.011,-1.609,1014.732,1002.118,-1.68,1014.636,1002.087,-1.573,1014.565,1001.947,-1.622,1014.652,1002.016,-1.711,1014.768,1002.011,-1.609"
18413,5,"1014.759,1003.163,-3.582,1014.656,1003.169,-3.58,1014.633,1003.021,-3.538,1014.714,1003.032,-3.569,1014.759,1003.163,-3.582"
4241,2,"1013.553,1003.406,-0.82,1013.533,1003.45,-0.825"
14592,6,"1014.18,1002.647,-1.686,1014.25,1002.445,-1.525,1014.106,1002.364,-1.456,1013.914,1002.606,-1.551,1014.082,1002.429,-1.773,1014.18,1002.647,-1.686"
4242,4,"1012.922,1003.253,-0.615,1012.702,1003.227,-0.649,1012.839,1003.209,-0.762,1012.922,1003.253,-0.615"
14519,8,"1013.498,1003.606,-0.904,1013.647,1003.674,-1.09,1013.981,1003.467,-1.487,1014.014,1003.228,-1.422,1013.775,1003.213,-1.042,1013.591,1003.369,-0.904,1013.658,1003.416,-1.257,1013.498,1003.606,-0.904"
4243,2,"1013.106,1003.232,-0.848,1013.145,1003.062,-0.956"
14056,5,"1013.788,1002.744,-1.481,1013.691,1002.641,-1.515,1013.8,1002.646,-1.502,1013.757,1002.683,-1.532,1013.788,1002.744,-1.481"
11432,4,"1014.18,1002.541,-1.175,1013.938,1002.448,-1.233,1014.031,1002.391,-1.231,1014.18,1002.541,-1.175"
18495,2,"1013.733,1002.279,-3.483,1013.802,1002.427,-3.422"
16623,6,"1013.975,1002.245,-1.664,1014.458,1002.217,-1.669,1014.34,1002.67,-2.075,1013.907,1002.713,-2.081,1014.152,1002.47,-1.97,1013.975,1002.245,-1.664"
11976,5,"1013.796,1004.19,-1.209,1013.898,1004.217,-1.267,1013.909,1004.141,-1.245,1013.883,1004.161,-1.314,1013.796,1004.19,-1.209"
17897,5,"1013.864,1002.939,-2.899,1013.757,1003.12,-2.92,1013.902,1003.215,-2.921,1013.915,1003.085,-2.988,1013.864,1002.939,-2.899"
16561,2,"1014.812,1002.806,-3.248,1014.813,1002.656,-3.404"
4244,2,"1012.992,1002.566,-1.189,1012.911,1002.478,-1.232"
15560,5,"1013.502,1003.693,-1.564,1013.498,1003.832,-1.547,1013.434,1003.738,-1.564,1013.487,1003.708,-1.615,1013.502,1003.693,-1.564"
12300,2,"1014.012,1004.101,-1.39,1013.927,1004.194,-1.302"
4245,2,"1012.949,1003.502,-0.755,1012.96,1003.603,-0.71"
4246,4,"1013.047,1003.809,-0.639,1013.111,1003.684,-0.679,1012.993,1003.681,-0.677,1013.047,1003.809,-0.639"
4247,2,"1013.767,1002.955,-0.906,1013.679,1002.983,-0.895"
17681,4,"1013.564,1002.838,-2.385,1013.644,1002.645,-2.483,1013.584,1002.731,-2.521,1013.564,1002.838,-2.385"
11392,4,"1014.452,1002.604,-1.266,1014.536,1002.67,-1.258,1014.537,1002.622,-1.355,1014.452,1002.604,-1.266"
4248,4,"1014.375,1004.397,-1.437,1014.347,1004.215,-1.496,1014.219,1004.345,-1.461,1014.375,1004.397,-1.437"
4249,5,"1014.213,1003.521,-0.905,1014.127,1003.39,-0.943,1014.242,1003.405,-0.958,1014.19,1003.438,-0.98,1014.213,1003.521,-0.905"
12241,4,"1013.908,1004.004,-1.305,1013.81,1003.966,-1.315,1013.859,1003.997,-1.348,1013.908,1004.004,-1.305"
4250,4,"1012.691,1005.045,0.08,1012.708,1005.195,0.09,1012.618,1005.124,0.071,1012.691,1005.045,0.08"
4251,5,"1013.441,1004.504,-1.127,1013.521,1004.539,-1.159,1013.545,1004.442,-1.165,1013.458,1004.422,-1.128,1013.441,1004.504,-1.127"
16327,6,"1013.676,1004.011,-1.826,1013.776,1003.931,-1.858,1013.758,1003.85,-1.898,1013.638,1003.885,-1.882,1013.709,1003.921,-1.923,1013.676,1004.011,-1.826"
15334,5,"1013.965,1002.993,-1.734,1014.068,1002.982,-1.786,1014.034,1002.877,-1.817,1014.003,1002.957,-1.835,1013.965,1002.993,-1.734"
18476,5,"1014.182,1002.406,-3.465,1014.358,1002.589,-3.524,1014.368,1002.261,-3.502,1014.248,1002.378,-3.584,1014.182,1002.406,-3.465"
17930,2,"1013.912,1002.283,-3.034,1014.007,1002.201,-3.05"
18175,2,"1013.706,1004.338,-2.293,1013.744,1004.547,-2.299"
14106,5,"1013.539,1002.397,-1.612,1013.45,1002.48,-1.61,1013.471,1002.39,-1.653,1013.48,1002.46,-1.654,1013.539,1002.397,-1.612"
11851,4,"1015.052,1002.588,-1.608,1014.916,1002.591,-1.625,1014.976,1002.505,-1.645,1015.052,1002.588,-1.608"
16320,2,"1014.998,1003.165,-2.714,1015.009,1003.043,-2.733"
16544,2,"1014.966,1003.109,-3.182,1015.102,1003.189,-3.238"
13985,5,"1013.868,1002.708,-1.406,1013.774,1002.806,-1.387,1013.863,1002.83,-1.416,1013.826,1002.786,-1.464,1013.868,1002.708,-1.406"
4252,5,"1012.924,1004.272,-0.256,1012.767,1004.234,-0.274,1012.773,1004.384,-0.192,1012.865,1004.335,-0.27,1012.924,1004.272,-0.256"
16634,4,"1013.745,1003.626,-1.896,1013.932,1003.591,-1.987,1013.87,1003.345,-2.037,1013.745,1003.626,-1.896"
4253,4,"1014.144,1003.545,-0.802,1014.098,1003.483,-0.836,1014.092,1003.588,-0.862,1014.144,1003.545,-0.802"
4254,2,"1013.679,1002.939,-0.828,1013.712,1002.858,-0.845"
16682,5,"1014.265,1003.531,-2.038,1014.284,1003.425,-2.118,1014.087,1003.465,-2.102,1014.04,1003.546,-1.994,1014.265,1003.531,-2.038"
11571,4,"1014.71,1002.629,-1.261,1014.755,1002.501,-1.31,1014.822,1002.57,-1.356,1014.71,1002.629,-1.261"
4255,6,"1014.815,1003.125,-1.097,1014.856,1003.136,-1.099,1014.865,1003.122,-1.11,1014.853,1003.087,-1.113,1014.848,1003.11,-1.13,1014.815,1003.125,-1.097"
18083,2,"1013.941,1004.545,-2.159,1013.911,1004.429,-2.15"
17450,5,"1014.071,1003.234,-2.178,1014.149,1003.364,-2.172,1014.033,1003.481,-2.105,1014.056,1003.334,-2.226,1014.071,1003.234,-2.178"
13209,5,"1014.581,1003.017,-1.419,1014.412,1003.019,-1.366,1014.532,1003.198,-1.475,1014.492,1003.073,-1.526,1014.581,1003.017,-1.419"
4256,5,"1013.741,1004.426,-1.124,1013.809,1004.419,-1.134,1013.797,1004.284,-1.156,1013.725,1004.32,-1.149,1013.741,1004.426,-1.124"
17676,4,"1013.983,1002.774,-2.576,1014.176,1002.948,-2.557,1014.071,1002.823,-2.633,1013.983,1002.774,-2.576"
15282,4,"1014.093,1002.63,-1.778,1014.149,1002.601,-1.871,1014.113,1002.691,-1.912,1014.093,1002.63,-1.778"
4257,5,"1013.753,1004.442,-0.957,1013.803,1004.393,-0.979,1013.797,1004.503,-1.01,1013.747,1004.359,-1.035,1013.753,1004.442,-0.957"
15723,5,"1014.768,1002.442,-2.222,1014.639,1002.172,-2.396,1014.897,1002.106,-2.399,1014.746,1002.22,-2.442,1014.768,1002.442,-2.222"
4258,2,"1014.415,1002.115,-1.29,1014.442,1001.931,-1.34"
14512,4,"1014.787,1002.978,-1.703,1014.771,1002.838,-1.795,1014.654,1002.914,-1.795,1014.787,1002.978,-1.703"
17012,5,"1014.514,1004.863,-1.689,1014.434,1004.609,-1.783,1014.3,1004.718,-1.803,1014.42,1004.736,-1.811,1014.514,1004.863,-1.689"
18016,2,"1014.08,1004.325,-2.153,1013.991,1004.181,-2.247"
4259,5,"1013.839,1004.598,-0.962,1013.764,1004.585,-0.978,1013.819,1004.527,-0.978,1013.804,1004.565,-1,1013.839,1004.598,-0.962"
15540,4,"1014.673,1002.687,-2.038,1014.789,1002.902,-2.066,1014.687,1002.801,-2.088,1014.673,1002.687,-2.038"
17625,4,"1013.591,1002.354,-2.633,1013.647,1002.179,-2.681,1013.68,1002.275,-2.729,1013.591,1002.354,-2.633"
18514,2,"1014.123,1002.81,-3.52,1013.957,1002.746,-3.531"
14052,4,"1014.178,1004.395,-1.807,1014.337,1004.317,-1.861,1014.268,1004.214,-1.86,1014.178,1004.395,-1.807"
16284,4,"1015.011,1002.972,-2.704,1015.031,1003.086,-2.653,1015.025,1002.996,-2.761,1015.011,1002.972,-2.704"
18430,4,"1014.241,1003.047,-3.26,1014.194,1002.939,-3.255,1014.158,1002.989,-3.358,1014.241,1003.047,-3.26"
17895,2,"1013.785,1002.335,-2.894,1013.625,1002.096,-2.925"
4260,4,"1013.619,1003.146,-0.855,1013.607,1003.086,-0.855,1013.53,1003.125,-0.876,1013.619,1003.146,-0.855"
13208,5,"1014.057,1003.214,-1.323,1014.12,1003.151,-1.337,1014.044,1003.048,-1.303,1013.994,1003.093,-1.277,1014.057,1003.214,-1.323"
17138,5,"1014.572,1002.522,-3.035,1014.533,1002.257,-3.154,1014.651,1002.225,-3.17,1014.607,1002.361,-3.143,1014.572,1002.522,-3.035"
18494,2,"1013.656,1002.317,-3.408,1013.654,1002.48,-3.363"
17972,2,"1013.911,1002.55,-3.044,1013.998,1002.363,-3.059"
16950,2,"1014.296,1002.935,-2.6,1014.316,1002.734,-2.673"
17488,5,"1013.589,1002.643,-2.376,1013.688,1002.551,-2.375,1013.594,1002.442,-2.442,1013.519,1002.497,-2.417,1013.589,1002.643,-2.376"
4261,4,"1013.162,1002.939,-0.991,1013.038,1002.987,-0.995,1013.16,1003.025,-0.93,1013.162,1002.939,-0.991"
14527,4,"1014.007,1003.21,-1.424,1014.178,1003.148,-1.436,1014.134,1003.332,-1.603,1014.007,1003.21,-1.424"
16726,4,"1013.638,1002.821,-2.048,1013.55,1002.819,-2.097,1013.65,1002.732,-2.179,1013.638,1002.821,-2.048"
4262,2,"1013.682,1003.461,-0.795,1013.655,1003.393,-0.81"
4263,4,"1013.21,1004.23,-0.652,1013.316,1004.222,-0.654,1013.278,1004.119,-0.7,1013.21,1004.23,-0.652"
17154,4,"1013.792,1004.663,-1.773,1013.78,1004.491,-1.86,1013.922,1004.526,-1.839,1013.792,1004.663,-1.773"
14515,5,"1013.915,1003.047,-1.295,1013.994,1003.191,-1.427,1014.18,1003.115,-1.424,1014.111,1003.002,-1.32,1013.915,1003.047,-1.295"
4264,6,"1013.455,1004.741,-0.657,1013.446,1004.824,-0.584,1013.451,1004.942,-0.585,1013.489,1004.885,-0.662,1013.486,1004.805,-0.679,1013.455,1004.741,-0.657"
4265,5,"1013.625,1004.351,-1.062,1013.673,1004.282,-1.124,1013.757,1004.304,-1.154,1013.688,1004.333,-1.133,1013.625,1004.351,-1.062"
4266,5,"1013.464,1005.153,-0.93,1013.613,1005.163,-1.012,1013.588,1005.021,-1.09,1013.448,1004.87,-1.136,1013.464,1005.153,-0.93"
15625,2,"1014.737,1003.104,-2.11,1014.823,1003.018,-2.144"
4267,5,"1014.041,1004.353,-1.233,1013.915,1004.337,-1.136,1013.864,1004.279,-1.225,1013.951,1004.221,-1.246,1014.041,1004.353,-1.233"
18097,2,"1014.005,1002.817,-3.116,1013.917,1002.651,-3.107"
17527,2,"1013.595,1002.573,-2.442,1013.704,1002.499,-2.434"
17268,4,"1014.5,1002.235,-3.209,1014.626,1002.201,-3.232,1014.516,1002.256,-3.314,1014.5,1002.235,-3.209"
13390,5,"1013.999,1003.723,-1.473,1014.096,1003.76,-1.499,1014.138,1003.609,-1.562,1014.079,1003.669,-1.571,1013.999,1003.723,-1.473"
12309,4,"1014.415,1002.329,-1.602,1014.282,1002.367,-1.578,1014.325,1002.375,-1.718,1014.415,1002.329,-1.602"
11949,2,"1014.703,1003.129,-1.232,1014.688,1003.258,-1.249"
4268,5,"1014.495,1002.787,-1.149,1014.55,1002.824,-1.201,1014.475,1002.872,-1.182,1014.523,1002.843,-1.22,1014.495,1002.787,-1.149"
4269,5,"1013.899,1004.963,-1.235,1013.876,1005.066,-1.213,1013.821,1005.046,-1.222,1013.806,1004.988,-1.243,1013.899,1004.963,-1.235"
4270,2,"1013.572,1003.553,-0.794,1013.516,1003.45,-0.791"
11395,5,"1014.675,1003.442,-1.25,1014.582,1003.365,-1.244,1014.504,1003.414,-1.267,1014.604,1003.49,-1.272,1014.675,1003.442,-1.25"
4271,4,"1012.761,1002.369,-0.923,1012.787,1002.174,-1.011,1012.789,1002.177,-1.01,1012.761,1002.369,-0.923"
16333,4,"1014.995,1002.543,-2.878,1014.97,1002.717,-2.835,1014.862,1002.641,-2.801,1014.995,1002.543,-2.878"
15661,4,"1013.903,1003.88,-1.799,1013.912,1003.77,-1.762,1013.795,1003.769,-1.825,1013.903,1003.88,-1.799"
11433,4,"1014.049,1002.254,-1.356,1013.951,1002.405,-1.3,1013.768,1002.386,-1.297,1014.049,1002.254,-1.356"
15314,5,"1014.261,1002.809,-1.86,1014.221,1002.917,-1.864,1014.315,1002.897,-1.876,1014.261,1002.892,-1.932,1014.261,1002.809,-1.86"
17351,4,"1014.329,1003.16,-3.256,1014.578,1003.035,-3.199,1014.52,1003.071,-3.312,1014.329,1003.16,-3.256"
4272,4,"1013.832,1004.256,-1.159,1013.797,1004.172,-1.143,1013.752,1004.137,-1.176,1013.832,1004.256,-1.159"
18078,2,"1014.268,1004.297,-2.268,1014.284,1004.13,-2.278"
15626,4,"1014.824,1002.89,-2.153,1014.66,1002.922,-2.125,1014.76,1002.905,-2.198,1014.824,1002.89,-2.153"
4273,5,"1014.053,1004.792,-1.076,1014.144,1004.705,-1.147,1013.992,1004.46,-0.997,1013.918,1004.613,-0.962,1014.053,1004.792,-1.076"
4274,5,"1014.806,1002.766,-1.201,1014.855,1002.792,-1.193,1014.808,1002.829,-1.202,1014.829,1002.816,-1.22,1014.806,1002.766,-1.201"
17874,4,"1014.131,1002.429,-2.865,1014.048,1002.355,-2.912,1014.189,1002.272,-2.894,1014.131,1002.429,-2.865"
13987,5,"1013.517,1002.425,-1.504,1013.43,1002.423,-1.509,1013.513,1002.509,-1.49,1013.477,1002.468,-1.575,1013.517,1002.425,-1.504"
12286,5,"1012.721,1002.421,-1.519,1012.836,1002.396,-1.536,1012.794,1002.286,-1.564,1012.775,1002.365,-1.57,1012.721,1002.421,-1.519"
4275,2,"1013.295,1003.595,-0.72,1013.321,1003.634,-0.751"
4276,2,"1012.989,1003.718,-0.64,1012.893,1003.737,-0.668"
14028,5,"1013.428,1002.608,-1.453,1013.448,1002.75,-1.402,1013.391,1002.729,-1.405,1013.405,1002.71,-1.438,1013.428,1002.608,-1.453"
13202,6,"1013.725,1004.294,-1.454,1013.825,1004.04,-1.464,1013.786,1003.984,-1.472,1013.763,1004.006,-1.567,1013.736,1004.271,-1.537,1013.725,1004.294,-1.454"
4277,4,"1013.936,1003.208,-0.9,1013.842,1003.195,-0.914,1013.897,1003.282,-0.89,1013.936,1003.208,-0.9"
17469,5,"1014.003,1003.109,-2.096,1013.978,1003.019,-2.222,1014.101,1003.073,-2.284,1013.991,1003.063,-2.275,1014.003,1003.109,-2.096"
17485,5,"1014.692,1002.242,-3.466,1014.739,1002.265,-3.467,1014.686,1002.041,-3.494,1014.75,1002.205,-3.575,1014.692,1002.242,-3.466"
14016,5,"1013.546,1002.613,-1.521,1013.529,1002.457,-1.568,1013.629,1002.502,-1.548,1013.544,1002.523,-1.575,1013.546,1002.613,-1.521"
4278,4,"1013.84,1003.185,-1.057,1013.808,1003.179,-1.052,1013.834,1003.135,-1.087,1013.84,1003.185,-1.057"
4279,4,"1014.172,1003.414,-0.879,1014.164,1003.468,-0.856,1014.131,1003.438,-0.89,1014.172,1003.414,-0.879"
4280,4,"1013.738,1004.993,-1.183,1013.627,1004.977,-1.073,1013.629,1004.923,-1.105,1013.738,1004.993,-1.183"
4281,4,"1014.236,1002.075,-1.211,1014.033,1001.992,-1.215,1014.067,1002.153,-1.147,1014.236,1002.075,-1.211"
15431,4,"1013.592,1002.346,-1.809,1013.489,1002.396,-1.764,1013.579,1002.51,-1.744,1013.592,1002.346,-1.809"
4282,5,"1015.045,1003.696,-1.234,1015.133,1003.754,-1.219,1015.236,1003.645,-1.258,1015.196,1003.565,-1.27,1015.045,1003.696,-1.234"
13235,5,"1014.586,1003.157,-1.501,1014.675,1003.11,-1.46,1014.766,1003.096,-1.487,1014.692,1003.14,-1.563,1014.586,1003.157,-1.501"
4283,6,"1014.583,1003.131,-1.079,1014.606,1003.073,-1.106,1014.579,1003.05,-1.103,1014.583,1003.096,-1.073,1014.594,1003.105,-1.122,1014.583,1003.131,-1.079"
16818,2,"1014.172,1003.283,-2.2,1014.142,1003.152,-2.381"
4284,4,"1013.507,1003.337,-0.799,1013.46,1003.404,-0.797,1013.518,1003.418,-0.803,1013.507,1003.337,-0.799"
18375,2,"1014.192,1003.565,-2.379,1014.269,1003.363,-2.394"
16109,5,"1013.707,1002.184,-1.869,1013.795,1002.098,-1.905,1013.829,1002.12,-2.009,1013.755,1002.251,-2.012,1013.707,1002.184,-1.869"
4285,4,"1013.864,1004.595,-0.987,1013.874,1004.495,-1.015,1013.92,1004.49,-1.041,1013.864,1004.595,-0.987"
14516,4,"1014.409,1002.918,-1.435,1014.23,1003.169,-1.578,1014.496,1003.058,-1.648,1014.409,1002.918,-1.435"
18458,5,"1013.47,1003.004,-2.867,1013.537,1003.089,-2.907,1013.606,1002.992,-2.931,1013.483,1003.005,-2.961,1013.47,1003.004,-2.867"
15284,4,"1013.81,1003.12,-1.516,1013.826,1003.03,-1.558,1013.768,1003.065,-1.606,1013.81,1003.12,-1.516"
4286,4,"1013.862,1003.393,-1.07,1013.849,1003.338,-1.049,1013.781,1003.333,-1.048,1013.862,1003.393,-1.07"
4287,4,"1013.97,1004.438,-1.07,1014.045,1004.458,-1.118,1014.005,1004.426,-1.131,1013.97,1004.438,-1.07"
17149,4,"1013.568,1002.237,-2.284,1013.541,1002.085,-2.356,1013.618,1002.083,-2.378,1013.568,1002.237,-2.284"
4288,6,"1013.59,1004.882,-1.099,1013.761,1004.872,-1.13,1013.699,1004.978,-1.098,1013.635,1005.004,-1.093,1013.649,1004.972,-1.143,1013.59,1004.882,-1.099"
13261,6,"1014.022,1003.425,-1.257,1013.972,1003.532,-1.25,1013.933,1003.363,-1.173,1013.908,1003.524,-1.19,1013.943,1003.452,-1.25,1014.022,1003.425,-1.257"
17640,4,"1013.64,1002.553,-2.562,1013.663,1002.38,-2.629,1013.593,1002.488,-2.663,1013.64,1002.553,-2.562"
4289,5,"1013.783,1003.451,-1.012,1013.768,1003.42,-1,1013.804,1003.399,-1.001,1013.816,1003.425,-1.022,1013.783,1003.451,-1.012"
15648,4,"1014.106,1003.798,-1.803,1014.115,1003.73,-1.843,1014.022,1003.713,-1.855,1014.106,1003.798,-1.803"
16693,4,"1014.487,1002.968,-2.181,1014.495,1002.851,-2.18,1014.481,1002.915,-2.238,1014.487,1002.968,-2.181"
4290,4,"1013.922,1004.489,-1.065,1013.865,1004.403,-1.051,1013.981,1004.416,-1.091,1013.922,1004.489,-1.065"
4291,5,"1013.961,1004.163,-1.123,1013.876,1004.231,-1.064,1013.907,1004.079,-1.045,1013.948,1004.084,-1.08,1013.961,1004.163,-1.123"
4292,2,"1014.269,1002.985,-0.994,1014.186,1003.063,-0.982"
4293,2,"1014.184,1002.743,-1.039,1014.209,1002.807,-1.003"
17986,4,"1013.77,1003.04,-3,1013.831,1002.938,-3.028,1013.54,1002.907,-3.022,1013.77,1003.04,-3"
16622,5,"1014.27,1003.244,-1.919,1014.499,1003.165,-1.938,1014.485,1003.073,-2.067,1014.361,1003.184,-2.067,1014.27,1003.244,-1.919"
12372,5,"1015.008,1002.685,-1.722,1015.041,1002.641,-1.745,1014.936,1002.589,-1.73,1014.983,1002.664,-1.77,1015.008,1002.685,-1.722"
13015,4,"1014.722,1004.226,-1.704,1014.608,1004.131,-1.725,1014.678,1004.172,-1.757,1014.722,1004.226,-1.704"
15763,4,"1014.641,1002.511,-2.244,1014.566,1002.658,-2.253,1014.577,1002.601,-2.348,1014.641,1002.511,-2.244"
4294,5,"1013.821,1005.039,-1.142,1013.838,1004.98,-1.173,1013.978,1004.963,-1.216,1013.894,1005.011,-1.156,1013.821,1005.039,-1.142"
17325,4,"1014.543,1002.851,-3.203,1014.76,1002.897,-3.273,1014.562,1002.778,-3.316,1014.543,1002.851,-3.203"
4295,2,"1013.757,1004.531,-1.046,1013.637,1004.415,-1.004"
15419,4,"1013.473,1003.66,-1.11,1013.535,1003.544,-1.167,1013.523,1003.599,-1.301,1013.473,1003.66,-1.11"
16610,2,"1015.035,1002.389,-3.444,1015.051,1002.451,-3.551"
17929,2,"1013.703,1002.629,-2.995,1013.759,1002.366,-3.023"
4296,2,"1014.153,1002.68,-1.007,1014.23,1002.761,-1.027"
